,xml,x,y,defocus,JPG,atlas_path,mic_path,scale,angle,offset_x,offset_y,score,model
20,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844371_Data_1843869_1843871_20251002_102410.xml,91.89217642921943,51.08171431817794,-1.8,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844371_Data_1843869_1843871_20251002_102410.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.5090153813362122,ResNet10_512_0.2_full.pth
21,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844371_Data_1843873_1843875_20251002_102422.xml,90.73901889598284,48.68144883293079,-1.8,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844371_Data_1843873_1843875_20251002_102422.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.5228223204612732,ResNet10_512_0.2_full.pth
22,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844371_Data_1843878_1843880_20251002_102434.xml,88.542686337871,49.89743637517728,-1.8,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844371_Data_1843878_1843880_20251002_102434.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.5920370221138,ResNet10_512_0.2_full.pth
23,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844376_Data_1843859_1843861_20251002_102536.xml,113.4229262847223,60.113539840537214,-1.5999999999999999,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844376_Data_1843859_1843861_20251002_102536.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.16523677110671997,ResNet10_512_0.2_full.pth
24,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844376_Data_1843864_1843866_20251002_102547.xml,113.13289696041234,61.707184819051534,-1.5999999999999999,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844376_Data_1843864_1843866_20251002_102547.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.5460928082466125,ResNet10_512_0.2_full.pth
25,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844376_Data_1843869_1843871_20251002_102559.xml,115.32347547901283,60.55198395302505,-1.5999999999999999,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844376_Data_1843869_1843871_20251002_102559.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.24809804558753967,ResNet10_512_0.2_full.pth
26,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844376_Data_1843873_1843875_20251002_102611.xml,114.17031805843119,58.151718557688234,-1.5999999999999999,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844376_Data_1843873_1843875_20251002_102611.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.5465129613876343,ResNet10_512_0.2_full.pth
27,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844376_Data_1843878_1843880_20251002_102623.xml,111.97398554568701,59.367706065983135,-1.5999999999999999,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840631/Data/FoilHole_1844376_Data_1843878_1843880_20251002_102623.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.2665363550186157,ResNet10_512_0.2_full.pth
28,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840639/Data/FoilHole_1844306_Data_1843859_1843861_20251002_100710.xml,-2.903290412961822,-0.9120387791273306,-2.4,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840639/Data/FoilHole_1844306_Data_1843859_1843861_20251002_100710.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.15972252190113068,ResNet10_512_0.2_full.pth
29,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840639/Data/FoilHole_1844306_Data_1843864_1843866_20251002_100722.xml,-3.7854340856107336,1.385218241817609,-2.4,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840639/Data/FoilHole_1844306_Data_1843864_1843866_20251002_100722.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.12763157486915588,ResNet10_512_0.2_full.pth
30,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840639/Data/FoilHole_1844306_Data_1843869_1843871_20251002_100734.xml,-1.0972232878135038,0.1581502410792659,-2.4,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2/2025-10-02_Get3_-80_617_2/Images-Disc1/GridSquare_1840639/Data/FoilHole_1844306_Data_1843869_1843871_20251002_100734.mrc,Atlas_1.mrc,/Volumes/OffloadData/Jakob/Get3/2025-10-02_Get3_-80_617_2,910.0,84.5,1.23,0.0,0.042280200868844986,ResNet10_512_0.2_full.pth
